source,target,weight
71092938,193443628,41
217240521,193443628,24
11561802,193443628,21
95603047,193443628,23
150664679,193443628,24
138117508,193443628,21
139470326,193443628,21
121203480,193443628,11
40051564,193443628,23
97280060,193443628,22
62663660,193443628,22
126340563,193443628,23
192182398,193443628,25
173687771,193443628,27
47474524,193443628,25
148842622,193443628,23
159498717,193443628,29
137098928,193443628,22
71190292,193443628,31
85639630,193443628,23
12585713,193443628,20
36094496,193443628,20
177730578,193443628,21
215968422,193443628,21
139060194,193443628,22
184325380,193443628,21
35824977,193443628,23
29753247,193443628,20
24991333,193443628,20
38718052,193443628,21
10397006,193443628,21
214560121,193443628,20
96812687,193443628,22
101448647,193443628,23
110690086,193443628,21
160489367,193443628,22
19942092,193443628,22
32787655,193443628,24
48878319,193443628,24
51496027,193443628,24
23161357,193443628,30
38244180,193443628,19
26766376,193443628,22
77208443,193443628,20
26306692,193443628,19
54525106,193443628,23
47606906,193443628,20
55607419,193443628,20
218301998,193443628,20
468031986,193443628,23
70983894,193443628,21
43030068,193443628,20
136382961,193443628,21
514457856,193443628,20
456798977,193443628,19
275644615,193443628,25
28990891,193443628,20
195166073,193443628,22
153314610,193443628,19
62356185,193443628,21
28575692,193443628,19
46834933,193443628,24
40784764,193443628,19
55933037,193443628,20
30904062,193443628,23
49045679,193443628,18
138686063,193443628,18
148057505,193443628,19
154425624,193443628,20
24765850,193443628,19
38121996,193443628,18
31688366,193443628,19
81687332,193443628,20
38005233,193443628,18
26301881,193443628,28
88084663,193443628,19
29829912,193443628,20
153176290,193443628,20
68594999,193443628,20
32718606,193443628,22
129342719,193443628,20
76258299,193443628,20
76084292,193443628,22
60781881,193443628,21
7832442,193443628,22
100438963,193443628,22
112034182,193443628,21
103917636,193443628,22
29661191,193443628,19
23852822,193443628,22
119497908,193443628,22
142797941,193443628,28
120568022,193443628,22
179896802,193443628,23
16677765,193443628,21
36029255,193443628,21
26490481,193443628,27
30104304,193443628,25
50597026,193443628,20
125387632,193443628,29
38594688,193443628,23
38746172,193443628,25
108268890,193443628,24
188890121,193443628,20
503598254,193443628,21
29506118,193443628,22
57025612,193443628,25
147337432,193443628,21
25202416,193443628,23
164234001,193443628,24
131403189,193443628,22
99591839,193443628,23
71672341,193443628,23
31239503,193443628,26
106961925,193443628,21
114119743,193443628,21
28565473,193443628,21
76020989,193443628,28
47250099,193443628,23
25236843,193443628,21
80731615,193443628,23
185913819,193443628,23
82197170,193443628,18
69616738,193443628,11
260631435,193443628,12
26610234,193443628,15
270232021,193443628,23
112066197,193443628,20
139016093,193443628,23
39067173,193443628,20
63321379,193443628,19
43197130,193443628,19
206990465,193443628,20
21827001,193443628,22
158636407,193443628,22
525706750,193443628,23
77827128,193443628,20
464938702,193443628,22
62595539,193443628,22
51929371,193443628,18
30777889,193443628,22
30623831,193443628,21
103861159,193443628,18
39154778,193443628,22
56649026,193443628,22
44424631,193443628,17
128149102,193443628,21
102192603,193443628,22
60978448,193443628,18
22814674,193443628,21
37402112,193443628,21
123364886,193443628,20
41245072,193443628,22
164459256,193443628,22
15027034,193443628,22
21991090,193443628,22
43102846,193443628,20
62510206,193443628,22
11692694,193443628,22
118342490,193443628,20
86403736,193443628,22
180671441,193443628,12
127443997,278549463,89
189561436,278549463,77
182714869,278549463,56
48878319,278549463,51
96564203,278549463,106
241581961,278549463,36
124491706,278549463,36
68062590,278549463,23
245226810,278549463,13
108609171,278549463,13
224081471,278549463,18
115657971,278549463,19
156467213,278549463,14
74426799,278549463,13
67931625,93691073,477
165897730,93691073,34
219621643,93691073,156
633100619,93691073,15
138310362,93691073,39
182427515,93691073,89
120627272,93691073,88
91647183,93691073,83
428815192,93691073,35
101572475,93691073,37
113537067,93691073,49
135177864,93691073,28
86108308,93691073,12
246450563,93691073,15
233300375,93691073,29
477686769,93691073,15
144798294,93691073,12
143679319,469424637,37
148659546,469424637,56
278433745,469424637,63
427382321,469424637,15
143759910,469424637,11
42814514,87067909,27
142167044,87067909,11
459331509,87067909,41
35980866,87067909,49
476047710,87067909,17
121510236,87067909,19
48878319,87067909,35
189561436,87067909,11
183495243,87067909,25
115657971,87067909,12
182714869,87067909,12
96564203,87067909,14
39150803,145968575,254
38433240,145968575,32
39646254,145968575,21
142179218,145968575,36
132190230,145968575,111
125093246,145968575,39
86690831,145968575,13
36029255,145968575,23
48389176,145968575,73
37402112,145968575,12
128002336,145968575,15
26991127,145968575,14
31239503,145968575,13
122582895,145968575,14
190146087,31883069,68
24070690,31883069,63
26538483,31883069,64
38167015,31883069,68
79911474,31883069,42
26610234,31883069,16
36029255,31883069,17
21069037,31883069,65
154425624,31883069,11
9528182,31883069,13
59966426,31883069,72
91904368,31883069,81
30777889,31883069,28
39298218,31883069,11
10180005,31883069,30
409760532,31883069,28
138117508,437855019,14
148495863,437855019,106
478839328,437855019,55
190835892,437855019,26
48389176,437855019,25
145808617,437855019,14
193443628,123075082,24
217240521,123075082,27
11561802,123075082,23
95603047,123075082,26
150664679,123075082,26
138117508,123075082,23
139470326,123075082,23
121203480,123075082,13
40051564,123075082,25
97280060,123075082,24
62663660,123075082,24
126340563,123075082,25
192182398,123075082,25
173687771,123075082,26
47474524,123075082,25
148842622,123075082,24
159498717,123075082,22
137098928,123075082,22
71190292,123075082,26
85639630,123075082,26
12585713,123075082,22
36094496,123075082,22
177730578,123075082,23
215968422,123075082,25
139060194,123075082,24
184325380,123075082,23
35824977,123075082,24
29753247,123075082,22
24991333,123075082,22
38718052,123075082,23
10397006,123075082,22
214560121,123075082,22
96812687,123075082,24
101448647,123075082,25
110690086,123075082,22
160489367,123075082,23
19942092,123075082,24
32787655,123075082,24
48878319,123075082,26
51496027,123075082,22
23161357,123075082,21
38244180,123075082,21
26766376,123075082,24
77208443,123075082,22
26306692,123075082,21
54525106,123075082,25
47606906,123075082,22
55607419,123075082,22
218301998,123075082,21
468031986,123075082,25
70983894,123075082,23
43030068,123075082,30
136382961,123075082,23
514457856,123075082,20
456798977,123075082,20
275644615,123075082,26
28990891,123075082,21
195166073,123075082,22
153314610,123075082,21
62356185,123075082,23
28575692,123075082,21
46834933,123075082,25
40784764,123075082,21
55933037,123075082,23
30904062,123075082,24
49045679,123075082,20
138686063,123075082,20
148057505,123075082,21
154425624,123075082,21
24765850,123075082,21
38121996,123075082,20
31688366,123075082,21
81687332,123075082,22
38005233,123075082,20
26301881,123075082,22
88084663,123075082,20
29829912,123075082,22
153176290,123075082,22
68594999,123075082,21
32718606,123075082,24
129342719,123075082,22
76258299,123075082,22
76084292,123075082,24
60781881,123075082,23
7832442,123075082,24
100438963,123075082,24
112034182,123075082,31
103917636,123075082,24
29661191,123075082,21
23852822,123075082,24
119497908,123075082,24
142797941,123075082,24
120568022,123075082,24
179896802,123075082,24
16677765,123075082,23
26490481,123075082,24
30104304,123075082,22
50597026,123075082,22
125387632,123075082,28
38594688,123075082,25
38746172,123075082,23
108268890,123075082,25
188890121,123075082,22
503598254,123075082,23
29506118,123075082,24
57025612,123075082,25
147337432,123075082,23
25202416,123075082,25
164234001,123075082,25
131403189,123075082,23
99591839,123075082,25
71672341,123075082,25
31239503,123075082,23
106961925,123075082,23
114119743,123075082,23
28565473,123075082,23
76020989,123075082,25
47250099,123075082,25
25236843,123075082,23
80731615,123075082,25
185913819,123075082,25
270232021,123075082,22
112066197,123075082,21
158636407,123075082,24
21827001,123075082,24
206990465,123075082,22
43197130,123075082,21
63321379,123075082,21
39067173,123075082,22
77827128,123075082,22
139016093,123075082,25
525706750,123075082,24
464938702,123075082,24
62595539,123075082,24
51929371,123075082,20
30777889,123075082,23
30623831,123075082,20
103861159,123075082,19
39154778,123075082,23
56649026,123075082,19
44424631,123075082,19
128149102,123075082,20
71092938,123075082,21
109157255,123075082,11
102192603,123075082,24
60978448,123075082,19
22814674,123075082,23
37402112,123075082,21
123364886,123075082,21
41245072,123075082,24
164459256,123075082,24
15027034,123075082,24
21991090,123075082,24
43102846,123075082,22
62510206,123075082,22
11692694,123075082,24
118342490,123075082,22
86403736,123075082,24
23735582,42745283,11
24538518,42745283,22
36029255,42745283,141
86266216,42745283,13
26610234,42745283,17
51496027,42745283,33
92113890,42745283,15
59308271,42745283,19
30227322,42745283,17
71092938,42745283,14
65906624,42745283,33
92038375,42745283,21
128293484,42745283,11
39124807,42745283,16
22346597,133928858,134
224081471,133928858,72
48878319,133928858,63
26025898,133928858,79
39115143,133928858,40
45329736,133928858,298
142167044,133928858,20
159785521,133928858,46
68124914,133928858,70
36029255,133928858,29
85652487,133928858,26
35980866,133928858,34
459331509,133928858,76
124304147,133928858,13
36061968,133928858,79
19942092,133928858,35
36138196,133928858,65
32212533,133928858,36
123922797,133928858,100
199811071,133928858,25
183495243,133928858,33
99625250,133928858,56
32322994,133928858,20
142055874,133928858,15
198394486,133928858,24
39393023,133928858,24
98561040,133928858,13
244731172,133928858,20
42973421,133928858,15
405208912,133928858,34
30357893,133928858,43
147081554,133928858,13
31239503,133928858,29
167100879,133928858,43
43419527,133928858,17
152463923,133928858,11
98048949,133928858,16
78131255,133928858,11
129004176,133928858,13
40110994,133928858,14
471811595,133928858,14
42814514,133928858,33
121510236,133928858,44
33734881,133928858,11
125387632,133928858,27
38433240,133928858,18
579466207,133928858,11
408882505,133928858,17
96564203,133928858,22
41879247,133928858,11
245226810,133928858,12
94055227,133928858,19
101448647,133928858,12
25690271,133928858,28
58753574,133928858,22
430476278,133928858,11
47939440,133928858,18
39692658,133928858,11
31239503,78666479,14
36029255,78666479,34
23518699,78666479,31
23857542,78666479,12
17206877,78666479,25
25084072,78666479,29
43410417,78666479,100
29491102,78666479,41
95473492,78666479,19
42490770,78666479,52
34862965,78666479,15
190835892,9173550,154
275644615,9173550,14
146584003,9173550,44
86126056,9173550,146
151249156,9173550,27
103825127,9173550,51
102381201,9173550,52
102845970,9173550,224
138094321,9173550,47
445357306,9173550,27
86403736,9173550,14
138117508,9173550,69
103917636,9173550,39
150664679,9173550,105
30904062,9173550,57
156748712,9173550,31
170347275,9173550,17
139470326,9173550,84
134301181,9173550,32
161982841,9173550,41
138542600,9173550,82
106961925,9173550,27
120568022,9173550,23
138686063,9173550,11
404375488,9173550,37
137724490,9173550,29
127824242,9173550,11
175175907,9173550,31
103861159,9173550,49
148057505,9173550,11
147420494,9173550,12
25247111,9173550,27
149397653,9173550,75
49045679,9173550,13
164234001,9173550,45
138117005,9173550,13
149188013,9173550,27
138143929,9173550,61
133923936,9173550,36
46834933,9173550,15
128035304,9173550,18
134639274,9173550,12
259694951,9173550,17
217868850,9173550,11
81857784,9173550,43
137604582,9173550,21
536083731,9173550,11
513289543,9173550,11
137612832,9173550,52
130433306,9173550,19
156710981,9173550,14
111045473,9173550,19
97457591,9173550,11
147090450,9173550,18
66375105,9173550,17
138240340,9173550,21
185398814,9173550,17
42971110,158865144,512
12875057,158865144,104
106159308,158865144,74
29214396,158865144,18
35893764,158865144,179
82340161,158865144,162
21991090,158865144,30
16064695,158865144,18
35884167,158865144,12
21431060,158865144,38
158939016,158865144,11
48865821,158865144,22
40784764,158865144,21
60160906,158865144,11
79532581,158865144,22
29157943,158865144,11
160028137,496969834,45
31239503,496969834,103
36029255,496969834,477
71092938,496969834,14
47603866,496969834,48
129004176,496969834,17
102440358,496969834,52
78131255,496969834,13
72550899,496969834,14
51496027,496969834,13
36797764,496969834,21
50063424,496969834,41
92038375,496969834,16
125387632,496969834,19
117011503,71852806,26
39775590,71852806,85
62989856,71852806,31
71852533,71852806,127
81446331,71852806,17
27115917,71852806,23
68594999,71852806,32
21635116,71852806,80
190708734,71852806,24
50597026,71852806,51
31239503,71852806,35
89284114,71852806,55
174955366,71852806,53
416031592,71852806,87
50561208,71852806,14
135468063,71852806,56
70983894,71852806,11
241808969,71852806,29
89890241,71852806,17
26184492,71852806,31
32053915,71852806,15
117168642,71852806,25
22980711,71852806,52
22134218,71852806,27
26973975,71852806,84
28575692,71852806,48
131215608,71852806,17
61974931,71852806,11
20090948,71852806,17
119413137,71852806,11
24306397,71852806,19
147337432,71852806,32
43102846,71852806,23
96324761,71852806,37
149220653,71852806,18
36029255,71852806,38
23161357,71852806,11
30220059,71852806,39
39832276,71852806,19
121652526,71852806,18
40383341,71852806,12
137347549,71852806,15
114119743,71852806,19
40063341,71852806,29
88301612,71852806,19
35788650,71852806,41
89047775,71852806,21
130447455,71852806,16
4102418,71852806,11
71013219,71852806,22
198506129,71852806,11
50795214,71852806,11
166312452,24943033,24
28213443,24943033,328
31239503,24943033,77
29157943,24943033,23
21991090,24943033,23
67931625,24943033,78
36029255,24943033,33
35884167,24943033,29
29565445,24943033,14
52028167,24943033,20
16064695,24943033,86
137907801,24943033,15
48865821,24943033,33
21431060,24943033,11
45044816,24943033,39
71092938,24943033,14
48389176,24943033,59
24208138,24943033,33
40784764,24943033,22
101572475,24943033,48
40336240,24943033,31
37402112,24943033,41
55898523,24943033,84
107551531,24943033,12
139208197,24943033,21
26707784,24943033,88
124304147,24943033,15
95603047,24943033,12
41372534,24943033,19
46780407,24943033,18
176579525,24943033,20
144798294,24943033,34
60014569,24943033,21
36196174,24943033,16
44281267,24943033,25
41567638,24943033,17
60160906,24943033,16
81610702,24943033,14
113537067,24943033,20
38121996,24943033,26
72550899,24943033,20
12875057,24943033,20
142728478,24943033,11
445529741,24943033,15
56040562,24943033,12
138310362,24943033,18
77962388,24943033,13
26991127,24943033,17
182427515,24943033,11
128002336,24943033,18
38433240,24943033,23
109193436,24943033,13
97903976,49766631,20
21991090,49766631,22
106159308,49766631,11
99121518,49766631,13
29157943,49766631,12
117972622,49766631,20
217109907,49766631,29
92176861,49766631,28
16064695,49766631,33
44281267,49766631,15
30623831,49766631,17
144294896,49766631,11
38121996,49766631,11
63428584,49766631,133
12875057,49766631,20
131496667,49766631,14
40784764,49766631,15
75137783,49766631,14
41800397,49766631,11
99351845,49766631,17
79418345,49766631,29
177500112,49766631,16
25766032,49766631,11
36029255,187118505,152
31239503,187118505,12
51496027,187118505,28
71092938,187118505,33
26301881,187118505,12
160504245,187118505,12
93869876,187118505,19
92113890,187118505,13
233300375,248926175,11
195007466,248926175,18
443654989,248926175,29
48340211,248926175,113
228371036,248926175,85
129672531,248926175,73
270186408,248926175,14
67802451,68000893,243
31239503,68000893,28
36029255,68000893,40
26490481,68000893,14
44132002,68000893,14
23161357,68000893,28
30623831,68000893,16
12875057,68000893,17
23735582,68000893,32
22479463,68000893,16
36483360,68000893,11
157636141,68000893,14
52172280,68000893,12
63428584,68000893,14
37402112,68000893,12
139709045,68000893,15
21991090,68000893,15
144555242,68000893,19
26610234,68000893,64
63142572,68000893,53
44338537,68000893,17
26538483,68000893,14
30196776,68000893,19
105458682,68000893,19
16064695,68000893,12
23852822,207356702,212
16677765,207356702,160
135766441,207356702,315
112066197,207356702,323
62791493,207356702,340
126595970,207356702,690
60781881,207356702,156
70983974,207356702,333
485855940,207356702,825
29506118,207356702,454
150989534,207356702,236
191256374,207356702,245
503598254,207356702,229
188490730,207356702,318
117348035,207356702,922
198860406,207356702,247
40656652,207356702,245
36029255,207356702,172
37278046,207356702,66
47250099,207356702,512
76020989,207356702,165
160504245,207356702,28
30904062,207356702,43
11561802,207356702,142
148842622,207356702,47
64855800,207356702,142
15027034,207356702,361
456798977,207356702,276
11692694,207356702,407
25202416,207356702,254
22596190,207356702,59
132954880,207356702,678
26779624,207356702,369
64581694,207356702,56
24991333,207356702,28
106358622,207356702,12
32718606,207356702,33
23161357,207356702,35
179896802,207356702,36
136382961,207356702,507
451374597,207356702,160
678350139,207356702,37
31239503,207356702,103
159498717,207356702,98
409624608,207356702,18
30141561,207356702,102
36440933,207356702,167
102192603,207356702,51
28990891,207356702,67
109593463,207356702,226
246654976,207356702,287
100438963,207356702,234
80731615,207356702,67
470316819,207356702,595
125387632,207356702,111
25236843,207356702,184
143726713,207356702,72
468031986,207356702,45
112868442,207356702,41
146922206,207356702,54
224037760,207356702,14
128149102,207356702,134
24765850,207356702,131
40051564,207356702,91
78131255,207356702,12
129004176,207356702,12
592719791,207356702,97
119497908,207356702,141
47474524,207356702,38
275644615,207356702,138
195166073,207356702,66
30777889,207356702,37
153176290,207356702,30
44991151,207356702,15
227499842,207356702,17
164234001,207356702,35
62510206,207356702,44
682961630,207356702,36
36316455,207356702,25
496970086,207356702,18
500998376,207356702,17
206990465,207356702,27
129440913,207356702,147
85639630,207356702,32
63321379,207356702,26
47606906,207356702,27
133911716,207356702,19
26088246,207356702,11
170869845,207356702,191
217240521,207356702,45
442374416,207356702,25
26599617,207356702,16
525706750,207356702,64
418704990,207356702,91
124467333,207356702,31
150664679,207356702,62
108268890,207356702,35
478707375,207356702,30
192182398,207356702,35
55664807,207356702,51
514457856,207356702,92
145531975,207356702,26
464938702,207356702,40
189755167,207356702,15
7720868,207356702,83
48657219,207356702,16
41245072,207356702,34
19369850,207356702,11
109345208,207356702,20
190835892,207356702,26
59016177,207356702,11
188614162,207356702,26
538153763,207356702,30
88217136,207356702,179
26766376,207356702,60
18808579,207356702,14
60978448,207356702,33
121203480,207356702,24
51496027,207356702,39
90516316,207356702,13
123075082,207356702,26
193443628,207356702,24
95603047,207356702,31
138117508,207356702,29
139470326,207356702,26
97280060,207356702,25
62663660,207356702,27
126340563,207356702,26
173687771,207356702,36
137098928,207356702,33
71190292,207356702,44
79658259,207356702,12
12585713,207356702,24
36094496,207356702,26
177730578,207356702,26
215968422,207356702,33
139060194,207356702,30
184325380,207356702,27
35824977,207356702,30
29753247,207356702,24
38718052,207356702,33
10397006,207356702,27
214560121,207356702,27
96812687,207356702,27
101448647,207356702,34
110690086,207356702,26
160489367,207356702,24
19942092,207356702,30
32787655,207356702,27
48878319,207356702,35
38244180,207356702,29
77208443,207356702,24
26306692,207356702,25
54525106,207356702,34
55607419,207356702,26
218301998,207356702,26
70983894,207356702,26
43030068,207356702,26
153314610,207356702,24
62356185,207356702,26
28575692,207356702,27
46834933,207356702,39
40784764,207356702,29
55933037,207356702,29
49045679,207356702,25
138686063,207356702,25
148057505,207356702,25
154425624,207356702,31
38121996,207356702,25
31688366,207356702,29
81687332,207356702,28
38005233,207356702,27
26301881,207356702,29
88084663,207356702,25
29829912,207356702,27
68594999,207356702,26
129342719,207356702,29
76258299,207356702,27
76084292,207356702,32
7832442,207356702,28
112034182,207356702,26
103917636,207356702,35
29661191,207356702,26
142797941,207356702,30
120568022,207356702,27
26490481,207356702,36
30104304,207356702,32
50597026,207356702,27
38594688,207356702,33
38746172,207356702,33
188890121,207356702,28
57025612,207356702,37
147337432,207356702,29
131403189,207356702,29
99591839,207356702,32
71672341,207356702,35
106961925,207356702,31
114119743,207356702,28
28565473,207356702,28
185913819,207356702,28
492854165,207356702,16
94875296,207356702,21
254151744,207356702,13
71092938,207356702,43
65583390,207356702,15
22814674,207356702,30
139016093,207356702,36
21991090,207356702,32
39154778,207356702,32
62595539,207356702,33
51929371,207356702,25
30623831,207356702,25
103861159,207356702,26
56649026,207356702,34
44424631,207356702,24
109157255,207356702,16
37402112,207356702,61
123364886,207356702,25
164459256,207356702,28
43102846,207356702,27
118342490,207356702,28
86403736,207356702,28
270232021,207356702,23
544319470,207356702,14
149496560,207356702,19
39067173,207356702,24
43197130,207356702,25
79087140,207356702,12
21827001,207356702,24
158636407,207356702,26
77827128,207356702,25
156748712,207356702,13
471398124,207356702,13
238141340,535336371,55
31239503,535336371,81
189755167,535336371,41
72550899,535336371,15
74596039,535336371,12
36029255,535336371,66
36481935,535336371,11
105218968,535336371,12
26490481,535336371,11
30220059,30186974,21
130447455,30186974,34
23161357,30186974,13
12875057,30186974,25
48865821,30186974,27
36481935,30186974,12
31239503,30186974,41
21991090,30186974,12
40336240,30186974,45
26973975,30186974,69
530561729,30186974,11
29157943,30186974,12
31545223,30186974,12
29565445,30186974,15
39832276,30186974,12
22134218,30186974,25
21635116,30186974,75
71013219,30186974,12
44281267,30186974,13
21431060,30186974,17
47627824,30186974,37
36029255,30186974,51
22980711,30186974,42
16064695,30186974,39
71852806,30186974,19
55898523,30186974,17
39775590,30186974,50
35884167,30186974,13
26412614,30186974,17
116780430,268272569,52
227780908,268272569,176
99920914,268272569,67
219794816,268272569,45
233300375,268272569,17
188890121,268272569,29
213748641,268272569,29
182427515,268272569,12
458446806,268272569,13
180258441,268272569,21
86277097,268272569,16
147081554,43919115,105
25690271,43919115,38
22346597,43919115,43
31239503,43919115,61
85652487,43919115,13
30357893,43919115,18
459331509,43919115,11
36138196,43919115,21
159785521,43919115,12
150066856,430350421,48
116228390,430350421,68
69239046,430350421,25
98652472,430350421,16
28252159,430350421,24
654556126,430350421,53
43159291,430350421,15
63096750,430350421,32
489155160,430350421,22
233300375,430350421,11
50686586,430350421,17
71092938,430350421,17
3389768,430350421,18
575443101,430350421,12
557148694,430350421,17
416031592,107414209,22
40063341,107414209,38
96324761,107414209,29
89284114,107414209,49
241808969,107414209,24
174955366,107414209,21
38009333,107414209,11
125387632,107414209,14
40383341,107414209,19
71619324,107414209,30
71852533,107414209,46
190708734,107414209,192
147337432,107414209,56
137347549,107414209,34
43043577,107414209,20
114523872,107414209,27
28575692,107414209,23
68594999,107414209,14
84639976,107414209,15
149220653,107414209,20
88301612,107414209,49
52349411,107414209,13
119413137,107414209,18
27115917,107414209,25
52803405,107414209,21
135468063,107414209,36
89890241,107414209,12
117168642,107414209,23
114119743,107414209,29
43102846,107414209,14
121652526,107414209,16
36029255,107414209,19
30773592,107414209,14
131215608,107414209,34
198506129,107414209,11
50597026,107414209,60
155601320,107414209,11
44390855,107414209,16
38822100,107414209,11
410965603,107414209,15
89047775,107414209,20
24306397,107414209,16
62989856,107414209,11
129004176,24253306,167
52028814,24253306,60
78131255,24253306,154
137098928,24253306,61
119413137,24253306,29
96324761,24253306,37
95873995,24253306,17
113080650,24253306,115
416031592,24253306,15
89284114,24253306,31
190708734,24253306,33
174955366,24253306,13
71852533,24253306,18
144180499,24253306,43
432857248,24253306,89
135468063,24253306,14
125387632,24253306,14
119925910,24253306,60
30773592,24253306,17
135377687,24253306,14
149220653,24253306,16
50597026,24253306,17
28575692,24253306,14
155601320,24253306,12
114119743,24253306,17
43043577,24253306,29
88301612,24253306,12
137347549,24253306,20
40063341,24253306,12
117168642,24253306,25
136925660,24253306,13
27115917,24253306,12
121652526,24253306,11
147337432,24253306,12
241808969,24253306,14
66363279,48069053,18
27107346,48069053,185
40980097,48069053,27
23161357,48069053,11
71092938,48069053,34
125004301,48069053,21
49408183,48069053,60
31239503,48069053,21
26490481,48069053,12
43246220,48069053,19
41684297,48069053,52
71190292,48069053,20
177730578,48069053,11
24138907,48069053,27
110066407,48069053,12
36029255,48069053,36
407819235,411651919,54
38499199,411651919,28
75830338,411651919,136
89389801,411651919,186
132289488,411651919,224
148293779,411651919,306
412308985,411651919,141
143759910,411651919,11
109778370,411651919,13
146230147,411651919,34
144488507,411651919,50
236507843,411651919,17
160489367,411651919,24
77827128,411651919,32
150436863,411651919,28
118956645,411651919,64
116298471,411651919,21
97552124,411651919,29
55933037,411651919,14
87463929,411651919,19
190835892,465151579,94
142424701,465151579,27
433185586,465151579,124
143754803,465151579,12
259694951,465151579,15
149188013,465151579,13
133923936,465151579,26
134639274,465151579,27
138689767,465151579,12
161982841,465151579,14
143868710,465151579,12
164459256,465151579,11
83257026,465151579,17
166079347,465151579,16
429533286,465151579,42
30904062,465151579,13
86403736,465151579,25
138542600,465151579,32
38121996,32806281,188
48870826,32806281,26
41567638,32806281,33
60160906,32806281,88
67931625,32806281,13
46780407,32806281,57
71467481,32806281,32
21991090,32806281,29
45044816,32806281,18
106159308,32806281,18
101572475,32806281,17
16064695,32806281,29
21431060,32806281,23
12875057,32806281,54
622545020,32806281,15
117385099,32806281,33
35884167,32806281,27
29565445,32806281,16
51304190,32806281,34
48865821,32806281,12
36810911,32806281,14
40784764,32806281,15
26707784,32806281,11
77962388,32806281,21
36029255,144465431,12
31239503,144465431,16
125387632,144465431,14
23097521,144465431,44
41245072,144465431,24
181650251,144465431,11
158811448,144465431,11
71092938,144465431,24
52839414,144465431,30
116010031,144465431,34
104655406,144465431,14
439244188,144465431,19
102205475,144465431,30
473551082,144465431,13
238141340,240749408,236
418704990,240749408,19
190835892,240749408,47
196650765,240749408,13
535336371,240749408,17
128149102,229306012,14
207356702,229306012,13
112868442,229306012,13
36029255,229306012,15
159498717,229306012,14
198860406,229306012,17
514457856,229306012,12
206506086,229306012,20
160504245,229306012,12
492854165,615620426,102
403058230,615620426,11
31239503,615620426,31
188614162,615620426,173
503369631,615620426,48
125387632,615620426,150
192376620,615620426,116
628967771,615620426,14
78131255,615620426,18
129004176,615620426,18
61974931,615620426,72
71190292,615620426,20
36029255,615620426,46
71092938,615620426,37
36513760,615620426,11
79658259,615620426,14
57865494,615620426,24
38718052,615620426,11
409624608,615620426,24
544502795,615620426,27
502791795,615620426,33
414507208,615620426,48
471398124,615620426,19
98578318,615620426,24
207813352,615620426,12
217240521,615620426,18
56649026,615620426,11
257497060,615620426,45
23161357,615620426,20
145531975,615620426,75
72550899,615620426,17
198860406,615620426,16
26490481,615620426,16
21841789,615620426,12
38746172,615620426,12
412571101,50133392,32
53567674,50133392,64
35936672,50133392,71
464746847,50133392,11
236507843,429255524,16
40336240,124566017,14
143123320,124566017,146
35884167,124566017,18
72550899,124566017,12
144294896,124566017,225
43298229,124566017,12
97903976,124566017,33
503630305,124566017,12
63304572,124566017,15
31239503,124566017,11
427632467,124566017,71
45044816,124566017,17
21991090,124566017,14
118155820,124566017,16
29157943,124566017,28
40784764,124566017,27
101572475,124566017,17
12875057,124566017,18
107551531,124566017,11
16064695,124566017,23
48865821,124566017,18
151967512,124566017,26
47627824,124566017,13
99351845,124566017,11
61212355,124566017,34
111768177,124566017,15
106013742,124566017,29
29829912,124566017,14
36196174,124566017,14
55898523,124566017,15
44281267,124566017,11
217109907,124566017,13
458380257,510575616,122
150436863,510575616,104
55933037,510575616,13
274488567,510575616,15
77827128,510575616,19
160489367,510575616,36
96812687,510575616,15
236507843,510575616,44
124318726,510575616,43
264708119,510575616,35
38499199,510575616,13
52443328,510575616,39
75999663,510575616,11
53065331,510575616,17
58573771,178443161,154
22346597,178443161,36
123922797,178443161,13
36138196,178443161,17
159785521,178443161,12
35980866,178443161,12
459331509,178443161,21
231579912,178443161,58
85652487,178443161,26
40051564,157053065,24
158636407,157053065,23
192182398,157053065,24
85639630,157053065,24
96812687,157053065,23
77827128,157053065,21
99591839,157053065,24
57025612,157053065,24
164459256,157053065,31
26490481,157053065,23
95603047,157053065,24
138117508,157053065,39
148842622,157053065,40
137098928,157053065,21
215968422,157053065,22
139060194,157053065,69
10397006,157053065,21
19942092,157053065,23
38244180,157053065,20
207356702,157053065,25
101448647,157053065,24
48878319,157053065,25
26766376,157053065,23
217240521,157053065,25
150664679,157053065,31
139016093,157053065,25
525706750,157053065,24
173687771,157053065,25
71190292,157053065,25
26306692,157053065,20
54525106,157053065,24
47606906,157053065,21
55607419,157053065,21
464938702,157053065,23
218301998,157053065,21
62595539,157053065,23
468031986,157053065,26
70983894,157053065,22
43030068,157053065,22
136382961,157053065,22
514457856,157053065,21
456798977,157053065,20
51929371,157053065,19
275644615,157053065,33
28990891,157053065,20
195166073,157053065,20
153314610,157053065,20
62356185,157053065,22
28575692,157053065,20
46834933,157053065,86
40784764,157053065,20
30777889,157053065,21
55933037,157053065,21
30623831,157053065,19
30904062,157053065,53
49045679,157053065,33
138686063,157053065,24
103861159,157053065,31
148057505,157053065,24
39154778,157053065,22
154425624,157053065,21
56649026,157053065,18
44424631,157053065,18
24765850,157053065,20
38121996,157053065,19
31688366,157053065,20
128149102,157053065,19
81687332,157053065,22
71092938,157053065,21
109157255,157053065,11
102192603,157053065,23
38005233,157053065,19
26301881,157053065,21
