post,user
1399149014369673226,932713839409364992
1399149012159246341,932713839409364992
1399149010120740864,467513287
1399149005993545728,467513287
1399149003988733954,932713839409364992
1399148997944676361,467513287
1399148995121983488,932713839409364992
1399148993205186569,932713839409364992
1399148991258955783,467513287
1399148989350658059,932713839409364992
1399148987295338496,467513287
1399148983344304129,932713839409364992
1399148981364609037,467513287
1399148979322032128,932713839409364992
1399148977333932038,467513287
1399148975316475907,467513287
1399148969599520769,1756191
1399148909084217344,467513287
1399148854604447745,467513287
1399148831749595137,467513287
1399148802695704579,91608548
1399148644868268032,91608548
1399148642339000321,91608548
1399148625054273543,918112383628963841
1399148586722594820,4641021
1399148586722594820,19365210
1399148569462980611,27725354
1399148556208988160,1377667845878906880
1399148547229032448,467513287
1399148432850358272,91608548
1399148376361369601,91608548
1399148334376382465,91608548
1399148306031333382,91608548
1399148178297995266,91608548
1399146556016758785,467513287
1399146543073087489,467513287
1399146500299575296,467513287
1399146151484346369,291831562
1399146131460968448,970498980403712000
1399145934248890378,970498980403712000
1399145769131819008,467513287
1399145428868870145,467513287
1399145424800423936,467513287
1399145406630670339,467513287
1399145402339926016,467513287
1399145128313380864,2709141217
1399145061024034825,258124400
1399145061024034825,2768501
1399145061024034825,267570919
1399143347680210945,4641021
1399143285176819712,27725354
1399143062094323714,467513287
1399143058722205698,467513287
1399142990547881986,467513287
1399142973103919109,467513287
1399142923883659264,816825631
1399142923883659264,1264433760
1399142887401693185,467513287
1399142717624668165,467513287
1399142696913080327,467513287
1399142674817589248,467513287
1399142643993567234,2162697578
1399142631876317185,467513287
1399142588993703937,467513287
1399142442293673990,467513287
1399142417048166402,467513287
1399142372609507343,467513287
1399142257803018242,816825631
1399142257803018242,1264433760
1399142235287998473,1264433760
1399142235287998473,816825631
1399142210428407814,467513287
1399142188353720320,467513287
1399142188349599751,467513287
1399142188345405440,467513287
1399142188336955396,467513287
1399142188328566784,467513287
1399142188324429824,1320676594780934144
1399142188282429442,467513287
1399142188278296578,467513287
1399142188278243328,467513287
1399142188274094084,467513287
1399142188269907977,467513287
1399142188269854731,467513287
1399142428657946630,1203874525168844802
1399119771573002241,2768501
973268848941195265,2344530218
1399142188265652228,467513287
1399142188261556226,467513287
1399142188261462017,467513287
1399142188257366020,467513287
1399142188253167623,467513287
1399142188253057025,467513287
1399142188248965122,467513287
1399142188248936460,467513287
1399142188244733957,467513287
1399142188240543751,467513287
1399142188198551554,467513287
1399142188131532806,467513287
1399142188097884165,467513287
1399142070594514945,467513287
1399142057256620036,1320676594780934144
1399141964285579266,467513287
1399141944866099200,467513287
1399141943267954688,467513287
1399141939447046146,467513287
1399141939002347520,467513287
1399141936510943234,467513287
1399141934246076417,467513287
1399141932606136320,467513287
1399141929917554688,467513287
1399141927983910914,467513287
1399141926155304961,467513287
1399141924037140480,467513287
1399141922158088193,467513287
1399141922044788737,467513287
1399141920228642816,467513287
1399141920073527297,467513287
1399141916206374912,467513287
1399141915921113098,467513287
1399141915841470465,467513287
1399141914285334531,467513287
1399141913941483521,467513287
1399141912226021378,467513287
1399141912125317126,467513287
1399141910355316738,467513287
1399141910078443528,467513287
1399141907847172097,467513287
1399141907679305730,467513287
1399141905997479940,467513287
1399141905708077061,467513287
1399141904013533186,467513287
1399141903698890753,467513287
1399141902075760640,467513287
1399141901731762176,467513287
1399141900800696322,467513287
1399141899743682568,467513287
1399141898334375937,467513287
1399141897839562757,467513287
1399141893611659266,467513287
1399141893569667072,467513287
1399141891678035969,467513287
1399141889668960274,467513287
1399141887693438977,467513287
1399141887353753603,467513287
1399141885650915333,467513287
1399141883679494170,467513287
1399141881762754561,467513287
1399141879720169472,467513287
1399141877832617985,467513287
1399141875907448832,467513287
1399141871209922561,467513287
1399141865186856964,467513287
1399141310368555009,467513287
1399140965751918596,1320676594780934144
1399139615324491779,467513287
1399139543668961280,1053697748321501184
1399139165023969283,467513287
1399138992071888899,2709141217
1399138917102858240,467513287
1399138903173603330,467513287
1399138900883513349,612473
1399138900883513349,1254151439254982657
1399138900883513349,893818632089763840
1399138880855674885,467513287
1399138563153809409,467513287
1399138408396693504,3231448467
1399138390516375560,3231448467
1399138363760852992,3231448467
1399138359960801281,3231448467
1399138355108106240,3231448467
1399138306240049152,3231448467
1399138305061621761,3231448467
1399138299038605313,467513287
1399137574912987136,467513287
1399137562967617536,291831562
1399137540712566784,291831562
1399137435771097090,467513287
1399137192568578051,467513287
1398650475097071616,612473
1398650475097071616,893818632089763840
1399137171794243584,467513287
1399137143155425282,467513287
1399137087690051584,467513287
1399136940759396356,467513287
1399136890733961216,467513287
1399136879593902082,467513287
1399136657862021123,467513287
1399136652791005185,467513287
1399136468388429828,1378669526108098561
1399136390361796615,1264433760
1399136390361796615,4263007693
1399136368001966090,1264433760
1399136368001966090,4263007693
1399136326210002946,467513287
1399136304202452992,467513287
1399136268907339776,467513287
1399136237156450311,467513287
1399136234082025472,467513287
1399136232077148164,467513287
1399136227295739904,467513287
1399136225005539331,467513287
1399136219041353728,467513287
1399136214847049728,467513287
1399136213815246850,932713839409364992
1399136211902599169,467513287
1399136211084664835,467513287
1399136209943810056,467513287
1399136204784812041,467513287
1399136202826080265,467513287
1399136196480180224,467513287
1399136192587784194,467513287
1399136190574514179,932713839409364992
1399136188611584005,467513287
1399136085804929027,17185799
1399136085804929027,18986945
1399136085804929027,241445028
1399135902929231877,989035052
1399135902929231877,782281193467305984
1399135845353918466,1385167304892289024
1399135759941132292,467513287
1399135752345247749,467513287
1399135744145477642,467513287
1399135737069682689,467513287
1399135729763115008,467513287
1399135728286814215,467513287
1399135668983500801,291831562
1399135646778859522,291831562
1399134730474319877,1370536202089209856
1399134671741632512,467513287
1399134505424805895,467513287
1399134503478628359,1144063003785961472
1399134472914735111,467513287
1399134430053163009,467513287
1399134421706477572,1144063003785961472
1399134396427341826,1144063003785961472
1399134368157913088,791344653371138049
1399134174917894146,1370536202089209856
1399134124171051009,1289913781980725249
1399133942125637632,1144063003785961472
1399133614756012036,291831562
1399133609513164802,1370536202089209856
1399133588658999296,1378669526108098561
1399133566315945987,1378669526108098561
1399133536494497792,1378669526108098561
1399133498296967168,1378669526108098561
1399133485252632590,4851668517
1399133455372455942,null
1399133446438596610,291831562
1399133444081324032,467513287
1399133421851525120,467513287
1399133419586588688,467513287
1399133417644642304,467513287
1399133405648936964,1014944290236174336
1399133394500468737,467513287
1399133394202681349,467513287
1399133379417808897,1264433760
1399133371561910272,467513287
1399133367963168774,467513287
1399133349315330051,467513287
1399133345775247360,467513287
1399133149679042560,467513287
1399132917431889924,349246690
1399132859844157440,1378669526108098561
1399132031905304583,1144063003785961472
1399132023965499392,291831562
1399131366797742088,15311202
1399131099222220801,1433567772
1399130878366859264,15311202
1399130078466949123,467513287
1399130075547811841,467513287
1399130075048513536,291831562
1388504418144956421,4263007693
1397964284953600003,241445028
1397964284953600003,17185799
1399133086114324480,782281193467305984
1399133086114324480,989035052
1399077279855153160,951888527079497728
1399130055960416264,467513287
1399130032606519297,467513287
1399129989803646980,467513287
1399129946929471488,467513287
1399129904155869189,467513287
1399129861315305472,467513287
1399129184610492426,467513287
1399129177727684617,467513287
1399129175861178376,467513287
1399129173810089987,467513287
1399129169888432128,467513287
1399129167875264512,467513287
1399129163894824963,467513287
1399129162116472841,467513287
1399129156911353860,467513287
1399129155590144000,467513287
1399129155581718528,467513287
1399129153539129347,467513287
1399129153149014017,467513287
1399129151513190400,467513287
1399129147545432070,467513287
1399129145565646860,467513287
1399129143611113478,932713839409364992
1399129141585264644,467513287
1399129139605561344,467513287
1399129134740164610,467513287
1399129132806643716,467513287
1399129130885652480,467513287
1399129111357014020,768429075568492544
1399129111357014020,22467617
1399128821027291138,291831562
1399128696779251720,291831562
1399128674234941445,467513287
1399128674197282824,291831562
1399128652080717827,467513287
1399128443187601409,1905201750
1399128396689518597,1905201750
1399127683259416577,291831562
1399127581778141186,291831562
1399127353662623745,291831562
1399127088242778114,291831562
1399126553724964871,291831562
1399126530555584512,291831562
1399126309083680768,467513287
1399126173917925376,24120037
1399126145761779712,467513287
1399126143962320899,467513287
1399126142053986306,467513287
1399126139919122432,467513287
1399126138023301123,467513287
1399126136655855621,467513287
1399126135288610816,467513287
1399126123406139393,467513287
1399126121422204928,467513287
1399126121233502216,467513287
1399126119522177025,467513287
1399126119480242185,932713839409364992
1399126117571760132,467513287
1399126117437612035,467513287
1399126115562704900,467513287
1399126113595674625,467513287
1399126111662088193,467513287
1399126109594267651,932713839409364992
1399126106654060551,932713839409364992
1399126098785574923,467513287
1399126096864555010,467513287
1399126094935212038,467513287
1399125486651863040,291831562
1399125486643683335,291831562
1399125421879291906,1320140770850975744
1399125179083657219,15311202
1399125070027558915,291831562
1399124570934853632,291831562
1399124385580163077,291831562
1399124321407168512,291831562
1399123927167873029,291831562
1399123922935767051,291831562
1399123847648104448,291831562
1399123467878899713,467513287
1399123347363926020,467513287
1399123049228742662,467513287
1399122907297689601,467513287
1399122765941284866,467513287
1399122332199817223,467513287
1399120330204061700,897446848004227072
1399120330204061700,15311202
1399120319000965120,862437395505049600
1399120149257543681,467513287
1399120106651856897,467513287
1399120104512700416,467513287
1399120102210117639,932713839409364992
1399120099748073474,467513287
1398428992357687296,788898706586275840
1398428992357687296,768429075568492544
1399125623327453190,24120037
1399120097877299208,467513287
1399120093288751105,467513287
1399120093091614724,467513287
1399120091195887619,467513287
1399120087332831235,467513287
1399120084262690816,932713839409364992
1399120083528687618,467513287
1399120082400432132,467513287
1399120080642916353,467513287
1399120078923354114,932713839409364992
1399120078633848833,932713839409364992
1399120077044301828,467513287
1399120076700327938,467513287
1399120074741620744,467513287
1399120070324936705,467513287
1399120068357808129,467513287
1399120064402628615,467513287
1399120060384530434,932713839409364992
1399120057926664192,467513287
1399120055967883271,932713839409364992
1399120053916901378,467513287
1399119958433480710,250143195
1399119958433480710,1377814111019491328
1399119958433480710,700471206307356677
1399119958433480710,208596205
1399119443876368388,1264433760
1399119320182108163,421795636
1399119297499172868,421795636
1399118981307510784,467513287
1399118938575888386,467513287
1399118611051159555,1264433760
1399118538174984192,1264433760
1399118515064483851,1264433760
1399118491387678721,467513287
1399118438249996295,1368460580043042817
1399118425201549312,319852264
1399118403659522054,1014944290236174336
1399118388841099267,1264433760
1399118386341335041,1319191219
1399118372810407938,1264433760
1399118347116199944,26499337
1399118220041261061,2610903048
1399118220041261061,1349431222376800259
1399118220041261061,983748604744564738
1399118166094196739,467513287
1399118164869496840,467513287
1399118163766284292,467513287
1399118162675785733,467513287
1399118152450064385,467513287
1399118131919003648,467513287
1399118109433380870,467513287
1399117760081412110,467513287
1399117627578929154,15311202
1399117601079533571,467513287
1399117430736265216,467513287
1399117406400774144,467513287
1399117389334257664,467513287
1399117387492962313,467513287
1399117385559199744,932713839409364992
1399117383437062158,932713839409364992
1399117381876731906,467513287
1399117381797138439,467513287
1399117378995249158,467513287
1399117378588491783,467513287
1399117372129173507,932713839409364992
1399117369268711436,932713839409364992
1399117365447626753,467513287
1399117365342769156,467513287
1399117363585372163,467513287
1399117361618227200,932713839409364992
1399117361333125121,932713839409364992
1399117359659589632,932713839409364992
1399117359361712137,467513287
1399117357717635073,467513287
1399117357646237699,467513287
1399117355993739265,467513287
1399117355712663555,467513287
1399117351463882753,467513287
1399117351325417483,467513287
1399117349437988867,467513287
1399117349345767429,932713839409364992
1399117346573369346,932713839409364992
1399117346388824068,932713839409364992
1399117343930949632,467513287
1399117342433546242,467513287
1399117340349022210,932713839409364992
1399117338440577025,932713839409364992
1399117336607608832,932713839409364992
1399117336532168705,467513287
1399117334644731904,467513287
1399117328604975109,467513287
1399117326662971396,467513287
1399117323911454722,932713839409364992
1399117319725535238,467513287
1399117315485188106,932713839409364992
1399117313580978179,932713839409364992
1399116279701807104,1264433760
1399116240757665793,1264433760
1399114951923486721,983748604744564738
1399114951923486721,1349431222376800259
1399114777301901316,467513287
1399114777301901316,98047213
1399114762588508169,98047213
1399114762588508169,467513287
1398980252685291524,208596205
1398980252685291524,700471206307356677
1398980252685291524,250143195
1399100440109780998,1349431222376800259
1399114740211802118,467513287
1399114740211802118,98047213
1399114580970905606,467513287
1399114580970905606,98047213
1399114494861795329,22659609
1399114494861795329,3405580077
1399114211339509760,291831562
1399114160244416513,1264433760
1399114114656608256,1274096504240832512
1399114089654276098,908344218954944512
1399114089654276098,1274096504240832512
1399114089654276098,26497879
1399114089654276098,2303627480
1399114079961112579,509849786
1399114073543938049,1213112060
1399114073543938049,401718858
1399114073543938049,4558314927
1399114073543938049,2234726971
1399114073543938049,627592038
1399114073543938049,984047704937582592
1399114073543938049,262096134
1399114073543938049,1177486972803145729
1399114073543938049,847285262
1399114073543938049,1064606408577044480
1399113912826617863,1204200058842951682
1399113789967159300,291831562
1399113752591491073,509849786
1399113196565254146,777462371149156353
1399113196565254146,19284888
1399113196565254146,968008274003005440
1399113196565254146,16060248
1399113097923596288,1264433760
1399113092005519364,1264433760
1399112217723875328,884022229
1399111988240859143,1264433760
1399111988081565699,1014944290236174336
1399111441295237122,897446848004227072
1399111441295237122,15311202
1399111279416074242,806110972515676160
1399111002998902784,1264433760
1399110964033822728,1264433760
1399110674547150854,1014944290236174336
1399110460159541251,15311202
1399110460159541251,1379348951283949568
1399110374180462600,1264433760
1399109778354315267,1161491322835996673
1399109353148403715,1320676594780934144
1399109345586073608,1320676594780934144
1399109221321424899,897446848004227072
1399109221321424899,15311202
1399109184147296261,1319191219
1399109168318013449,24480294
1399109088517279747,1264433760
1399108954492489732,897446848004227072
1399108954492489732,15311202
1399108683678765062,1264433760
1399108435258445828,816825631
1399108435258445828,1264433760
1399108371354054661,816825631
1399108371354054661,1264433760
1399108365545086983,24914741
1399108365545086983,458432868
1399108313413992448,705539763349164032
1399108313413992448,1040957608109195264
1399108247274065921,291831562
1399108147927781384,1264433760
1399108147927781384,816825631
1399108105158410252,1204200058842951682
1399108096266485765,467513287
1399108084954509335,291831562
1399108044596858882,1042121486
1399107981149720583,291831562
1399107952036962313,932713839409364992
1399107950065684483,932713839409364992
1399107948043964420,467513287
1399107946118799367,467513287
1399107942184591360,467513287
1399107932604747776,467513287
1399107908810510341,1264433760
1399107908810510341,816825631
1399107875243450372,1115594128182484994
1399107452990275594,291831562
1399107430626299908,291831562
1399107198995861506,2979008907
1399106888302739461,1204200058842951682
1399106181638066176,816825631
1399106181638066176,1264433760
1399106158602899460,1264433760
1399106158602899460,816825631
1399106158590373890,816825631
1399106158590373890,1264433760
1399106158581981185,1264433760
1399106158581981185,816825631
1399106158577782788,816825631
1399106158577782788,1264433760
1399106125186863104,816825631
1399106125186863104,1264433760
1399106110582296576,1264433760
1399106110582296576,816825631
1399106101900087302,939387101082202112
1399106052424151040,816825631
1399106052424151040,1264433760
1399105612676481026,816825631
1399105612676481026,1264433760
1399105529360924672,467513287
1399105373496352775,467513287
1399105371474649089,467513287
1399105076363415554,291831562
1399105057883410440,1352348369419718668
1399104938337353741,291831562
1399104647038746631,958737662088761344
1399104647038746631,1307326549352476674
1399104647038746631,1297735843050815488
1399104647038746631,3397338113
1399104647038746631,897942844085854208
1399104503132176385,816825631
1399104503132176385,1264433760
1399104502955921410,1264433760
1399104502955921410,816825631
1399104502523891712,816825631
1399104502523891712,1264433760
1399104317693509633,1204200058842951682
1399104317240586249,1204200058842951682
1399104182993539077,68746721
1398224249786077184,22659609
1398224249786077184,839781340895653888
1397257347257483273,908344218954944512
1397257347257483273,2303627480
1397257347257483273,26497879
1398552204907266050,99807930
1398552204907266050,725301534045691905
1398552204907266050,14847675
1398552204907266050,22143145
1398552204907266050,4374719908
1398552204907266050,705539763349164032
1398552204907266050,291831562
1398552204907266050,787532220881920004
1398552204907266050,1268339456404226048
1398552204907266050,841437061
1398552204907266050,326229600
1399097195442343938,1270482545076064257
1399093522414907392,154362827
1398932623649615874,242426145
1398932623649615874,133048642
1399104075791208448,958737662088761344
1399104075791208448,897942844085854208
1399104075791208448,1307326549352476674
1399104075791208448,3397338113
1399104075791208448,1297735843050815488
1399103514601734149,1053697748321501184
1399103391163326468,1320676594780934144
1399103372238757893,1161491322835996673
1399103365603332098,24914741
1399103354907856896,727247361722851328
1399103329175805954,934917176632467457
1399103298939101189,793528302140989440
1399103298939101189,819228214514028547
1399103264864583686,24914741
1399103247462416396,291831562
1399102816870936576,15311202
1399102668002451464,21849379
1399102437559054336,467513287
1399102297242836999,3397338113
1399102297242836999,1307326549352476674
1399102297242836999,897942844085854208
1399102297242836999,958737662088761344
1399102297242836999,1297735843050815488
1399102187599499269,1161491322835996673
1399101858568826883,291831562
1399101828508364800,885426541185818625
1399101662049013765,467513287
1399101635490566145,467513287
1399101592071245826,983748604744564738
1399101592071245826,1349431222376800259
1399101546797932551,983748604744564738
1399101511049703426,291831562
1399101079384518656,934917176632467457
1399100712450019328,90902505
1399100534498349056,126294936
1399100309461475329,791344653371138049
1399100299613151233,467513287
1399100276389392392,806110972515676160
1399100204335480840,467513287
1399100015231049728,467513287
1399099990824275968,162118290
1399099990824275968,22080148
1399099918548152330,1320676594780934144
1399099908611837954,467513287
1399099896347643909,1320676594780934144
1399099846909382662,1378669526108098561
1399099831990247432,1378669526108098561
1399099814533423104,1378669526108098561
1399099805599666176,143878632
1399099801959075844,467513287
1399099794367320071,1307326549352476674
1399099794367320071,1297735843050815488
1399099794367320071,897942844085854208
1399099794367320071,3397338113
1399099794367320071,958737662088761344
1399099597612621828,3397338113
1399099597612621828,1307326549352476674
1399099597612621828,958737662088761344
1399099597612621828,1297735843050815488
1399099597612621828,897942844085854208
1399099561617002500,791344653371138049
1399099410089492481,467513287
1399099395505803273,467513287
1399099391047180291,467513287
1399099390548119563,467513287
1399099387591151618,467513287
1399099385712152576,467513287
1399099378401529862,467513287
1399099375700353026,467513287
1399099372412022786,467513287
1399099370306478090,932713839409364992
1399099368242921478,467513287
1399099365227171843,467513287
1399099363301986308,467513287
1399099361376751616,932713839409364992
1399099355827744769,467513287
1399099353386696705,467513287
1399099290501488642,1053697748321501184
1399099191037546500,1053697748321501184
1399099165330841605,983748604744564738
1399099014059069440,15311202
1399098515134070784,1646555828
1399098515134070784,948674083272630273
1399098479784435726,709317259290869760
1399098409164939264,819228214514028547
1399098409164939264,793528302140989440
1399098261143699459,291831562
1399098166125809672,793528302140989440
1399097995040284676,1370222631203508224
1399097949376946182,467513287
1399097828530655237,467513287
1399097801993330690,467513287
1399097739124699137,467513287
1399097671151878144,467513287
1399097649094144006,467513287
1399097638042181634,467513287
1399097630685343750,467513287
1399097615539740676,467513287
1399097587702157315,467513287
1399097353777385477,467513287
1399097183593447433,467513287
1399097171555794949,3068690196
1399097171555794949,787744952503504896
1399097147438485505,978265628426432512
1399096977544069124,467513287
1399096970787102721,467513287
1399096966118793218,1324823533629841408
1399096966118793218,164859351
1399096963954581504,1053795166199238656
1399096963954581504,14841047
1399096963954581504,1153037978882592773
1399096963954581504,981237049847173120
1399096927988367361,467513287
1399096893720961031,467513287
1399096888704516101,467513287
1399096888691941378,467513287
1398003080923320327,166252256
1398003080923320327,22080148
1398003080923320327,73256275
1399096656012795904,126294936
1399098249185796098,1277974276671324170
1399095551199629314,1646555828
1399081906281484288,22945304
1399081906281484288,1053795166199238656
1399081906281484288,981237049847173120
1399081906281484288,14841047
1399096888691933198,98047213
1399096888691933198,467513287
1399096888679407617,467513287
1399096888679337987,467513287
1399096888666865669,467513287
1399096888629006338,467513287
1399096888616538116,467513287
1399096888616493065,467513287
1399096888616435713,467513287
1399096888599666691,467513287
1399096888587075585,467513287
1399096888582868997,467513287
1399096888578691085,467513287
1399096888574550020,467513287
1399096888574492674,467513287
1399096888532602887,467513287
1399096888511635457,467513287
1399096885101608965,467513287
1399096796987760647,467513287
1399096778599940097,467513287
1399096774527160323,467513287
1399096773101109254,467513287
1399096771826028548,467513287
1399096771553513473,467513287
1399096769640865794,467513287
1399096768260980737,467513287
1399096764205092872,467513287
1399096641416830976,467513287
1399096628838121474,467513287
1399096620583641091,467513287
1399096611373002753,467513287
1399096585905229831,467513287
1399096570633654279,467513287
1399096568708468737,467513287
1399096564484804610,467513287
1399096562299686913,467513287
1399096560366071812,467513287
1399096558474366979,467513287
1399096552627576832,932713839409364992
1399096550530371587,932713839409364992
1399096548189933573,467513287
1399096546134835201,467513287
1399096544188579842,932713839409364992
1399096542007549962,467513287
1399096539906183174,467513287
1399096538538840064,467513287
1399096537939156993,467513287
1399096536408072193,467513287
1399096535787446272,467513287
1399096534130696196,467513287
1399096533941997576,467513287
1399096533761540098,932713839409364992
1399096530036985859,467513287
1399096528002764808,467513287
1399096527428141059,932713839409364992
1399096525268074497,932713839409364992
1399096525079429122,467513287
1399096523208769542,932713839409364992
1399096516632100866,467513287
1399096515960922112,467513287
1399096513771589645,467513287
1399096512500600837,467513287
1399096511703752708,467513287
1399096509615022081,932713839409364992
1399096507614253059,467513287
1399096505630445577,467513287
1399096502614626305,467513287
1399096502119718916,467513287
1399096500148490241,467513287
1399096500148490241,98047213
1399096498382643204,932713839409364992
1399096496340058114,467513287
1399096493965991945,467513287
1399096489985646599,467513287
1399096488907706372,467513287
1399096487896748032,932713839409364992
1399096486940577793,467513287
1399096485850009607,932713839409364992
1399096484889497602,467513287
1399096481152475139,467513287
1399096479642488834,467513287
1399096478895939584,467513287
1399096477658587137,98047213
1399096477658587137,467513287
1399096477104881666,467513287
1399096475615911941,932713839409364992
1399096474038906886,467513287
1399096473548115985,932713839409364992
1399096471568404485,932713839409364992
1399096466560462848,467513287
1399096466459725825,467513287
1399096464480014337,467513287
1399096464278753282,467513287
1399096462529765381,467513287
1399096458532491264,467513287
1399096456523419651,467513287
1399096454518657030,467513287
1399096451347718144,932713839409364992
1399096446524198912,932713839409364992
1399096444108345346,467513287
1399096442027925506,467513287
1399096440077664257,932713839409364992
1399096226985832448,709317259290869760
1399095076501008390,291831562
1399094937963188227,291831562
1399094778705424396,291831562
1399094765623336964,15311202
1399094636321263616,291831562
1399094613491666946,291831562
1399094529626722307,15819085
1399094481635401736,291831562
1399093948791066624,291831562
1399093641315065865,3397338113
1399093641315065865,1297735843050815488
1399093641315065865,1307326549352476674
1399093641315065865,897942844085854208
1399093641315065865,958737662088761344
1399093628115488768,1307326549352476674
1399093628115488768,958737662088761344
1399093628115488768,1297735843050815488
1399093628115488768,3397338113
1399093628115488768,897942844085854208
1399093578110996482,291831562
1399093505071403011,1264433760
1399093505071403011,1249601030502756353
1399093456379727875,24914741
1399093377153503233,291831562
1399093367376646144,291831562
1399093354567069697,291831562
1399093270857224192,467513287
1399093270840365057,467513287
1399093270668402689,467513287
1399093270546829312,467513287
1399093270521679876,467513287
1399093270303547393,467513287
1399093269984800770,467513287
1399093269963837442,467513287
1399093269825396745,467513287
1399093221930717189,467513287
1399093199206072320,467513287
1399093185092091907,467513287
1399093173864087552,467513287
1399093171980754947,467513287
1399093168134660099,467513287
1399093165941039105,467513287
1399093161998360580,467513287
1399093158408081416,467513287
1399093151596486659,467513287
1399093149658648578,467513287
1399093145565020163,467513287
1399093143677636610,467513287
1399093141676998658,932713839409364992
1399093139617505285,467513287
1399093137583267841,932713839409364992
1399093135557410816,467513287
1399090618715062278,467513287
1399090596325826563,467513287
1399090538675060739,467513287
1399090537299382276,467513287
1399090527417638920,467513287
1399090516780855301,467513287
1399090515430236160,90902505
1399090514016804870,467513287
1399090512594939911,467513287
1399090512125104131,467513287
1399090511743422472,467513287
1399090511663796224,467513287
1399090504910974976,467513287
1399090504864829441,467513287
1399090503065473024,467513287
1399090501589082115,467513287
1399090498976034820,467513287
1399090494215491590,467513287
1399090493141684230,90902505
1399090489236889601,467513287
1399090482517626885,467513287
1399090480617562112,467513287
1399090478642044929,467513287
1399090476586778632,467513287
1399090476381319171,2188880010
1399090456827416576,1053697748321501184
1399090440683597829,1320676594780934144
1399090278728978441,467513287
1399090185942437888,467513287
1399090117722009602,467513287
1399090112449978370,15311202
1399090101741883393,467513287
1399089648446623750,791344653371138049
1399089596789673993,15311202
1399089312470384645,166969940
1399089312470384645,15311202
1399089253531979776,709317259290869760
1399089056328323072,709317259290869760
1399088695861518337,1320676594780934144
1399088673455493122,1320676594780934144
1399088519562334215,270112056
1399088468609875970,1264433760
1399088468609875970,784853957046919168
1399088447579639808,467513287
1399088445855780866,784853957046919168
1399088445855780866,1264433760
1399088276573675523,124262264
1399088238250299407,270112056
1399044539919351809,15311202
1399088204171591686,934917176632467457
1399088194268942337,146536061
1399088182516400128,3018375669
1399088168842850306,709317259290869760
1399088148349657089,628670530
1399088047447318529,467513287
1399088025045454853,467513287
1399088013687332867,467513287
1399088005789388809,467513287
1399087925162303490,467513287
1399087909752422405,467513287
1399087862000361474,467513287
1399087819038076936,467513287
1399087737312104454,291831562
1399087505492828167,467513287
1399087503395672064,467513287
1399087496294813697,467513287
1399087490229846016,467513287
1399087485079142403,932713839409364992
1399087483082743808,467513287
1399087480977211392,467513287
1399087478980681733,932713839409364992
1399087476850016258,932713839409364992
1399087473972678662,467513287
1399087469866459141,932713839409364992
1399087467874197520,467513287
1399087465923743747,932713839409364992
1399087304006942720,68433676
1399087301184065537,1155470031225884675
1399087301184065537,1264433760
1399087299514748929,467513287
1399087295769288713,1264433760
1399087285044404228,467513287
1399087233332924417,509849786
1399086713130176519,1166343334941646848
1399086671363194881,3018375669
1399086488307044359,1084825825449521152
1399086398968406017,467513287
1399086319117213696,467513287
1399086291497721861,467513287
1399085727405809668,467513287
1399085706090274819,467513287
1399085426921684992,3018375669
1399085385456701447,15311202
1399085340355346432,3660174072
1399085340355346432,983748604744564738
1399085261057839107,983748604744564738
1399085261057839107,1214836261464219649
1399084993813569537,467513287
1399084887462891524,467513287
1399084872690552838,467513287
1399084870962499586,983748604744564738
1399084854692691974,467513287
1399084854021603330,467513287
1399084852310388743,932713839409364992
1399084850347450370,467513287
1399084850196406285,467513287
1399084831586373634,467513287
1399084829623398402,932713839409364992
1399084827605864453,467513287
1399084517453877248,787744952503504896
1399084517453877248,3068690196
1399084458205143048,3068690196
1399084458205143048,787744952503504896
1399084435266473992,3068690196
1399084435266473992,787744952503504896
1399083919958491142,983748604744564738
1399083839360733189,20902413
1399083641297383424,null
1399083641297383424,1075568693546049536
1399083641297383424,30981737
1399083484082315266,467513287
1399083469402218496,3018375669
1399083347004071944,467513287
1399083324757483525,467513287
1399082939821006848,467513287
1399082917423464450,467513287
1399082906837004295,291831562
1399082692994498565,291831562
1399082212251762689,509849786
1399082199375351810,291831562
1399081788664844289,467513287
1399081788534935553,1264433760
1399081788513865729,467513287
1399081788513849350,1264433760
1399081788513849350,1155470031225884675
1399081788471971846,68433676
1399081688630804483,1264433760
1399081688630804483,1155470031225884675
1399081604832796685,1155470031225884675
1399081604832796685,1264433760
1399081582108020738,1264433760
1399081582108020738,1155470031225884675
1399081564315828226,467513287
1399081558099771393,467513287
1399077669443145728,1155470031225884675
1399073103062372352,325430154
1399083849133481993,3660174072
1398786980104843265,30981737
1398786980104843265,null
1355916830045429762,325430154
1399081541872111617,467513287
1399081539783245824,932713839409364992
1399081535681314817,467513287
1399081274287935490,68433676
1399081213885915136,1264433760
1399081191408558082,1264433760
1399081072709672960,1341610657
1399080579400876040,1264433760
1399080162189320199,265919356
1399079946459521027,1053697748321501184
1399079359198253057,15311202
1399079151395610627,1264433760
1399079151395610627,1155470031225884675
1399079019258302464,458432868
1399079019258302464,24914741
1399078489760972804,1264433760
1399078451466878979,1264433760
1399078424061304835,1264433760
1399078162668003328,1264433760
1399078162668003328,784853957046919168
1399078162114306049,467513287
1399078162110173185,1264433760
1399078162110173185,784853957046919168
1399078149921648640,467513287
1399078146968805381,467513287
1399078144972398599,467513287
1399078142887837696,932713839409364992
1399078140794884099,467513287
1399078138748014603,467513287
1399078132641058825,932713839409364992
